	city	neighborhood	price	house type	house_area	garden_area	rooms	balconies	air_condition	parking	protected_room	elevator	sun_balcony	renovated	furniture	accessibility	bars	storage
25915	Ramla	אין	730000.0	apartment	65.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25916	Ramla	אין	1520000.0	apartment	89.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
25917	Ramla	השופטים צפון	1100000.0	apartment	75.0	0.0	3.5	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
25918	Ramla	קרית האמנים	2375000.0	garden apartment	210.0	85.0	5.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0
25919	Ramla	קרית האמנים	1790000.0	apartment	104.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
25920	Ramla	וייצמן	1245000.0	apartment	90.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25921	Ramla	רמת דן;גבעת הדר	1295000.0	apartment	74.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
25922	Ramla	נווה רם	1440000.0	duplex	113.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
25923	Ramla	נווה דוד	1150000.0	apartment	75.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25924	Ramla	נווה רם	1150000.0	apartment	90.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
25925	Ramla	וייצמן	1390000.0	garden apartment	100.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
25926	Ramla	קרית האמנים	1795000.0	apartment	120.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
25927	Ramla	קריית מנחם בגין	1695000.0	apartment	120.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0
25928	Ramla	אין	1290000.0	apartment	60.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25929	Ramla	אין	1400000.0	garden apartment	100.0	90.0	3.5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
25930	Ramla	וייצמן	1090000.0	apartment	80.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
25931	Ramla	השופטים צפון	1245000.0	apartment	95.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25932	Ramla	המרכז האזרחי;משכנות	1300000.0	apartment	86.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25933	Ramla	נווה דוד	1150000.0	apartment	85.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25934	Ramla	המרכז האזרחי;משכנות	1450000.0	apartment	80.0	0.0	4.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
25935	Ramla	קרית האמנים	1825000.0	apartment	120.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
25936	Ramla	קרית האמנים	2220000.0	garden apartment	100.0	116.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25937	Ramla	קרית האמנים	2250000.0	apartment	130.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
25938	Ramla	השופטים צפון	1380000.0	apartment	91.0	0.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
25939	Ramla	השופטים צפון	2050000.0	penthouse	220.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
25940	Ramla	נווה דוד	3700000.0	private house	217.0	0.0	6.5	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
25941	Ramla	המרכז האזרחי;משכנות	1390000.0	penthouse	95.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
25942	Ramla	נווה רם	2130000.0	apartment	137.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25943	Ramla	קרית האמנים	2670000.0	private house	157.0	100.0	5.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
25944	Ramla	אין	1150000.0	apartment	90.0	0.0	3.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25945	Ramla	קרית האמנים	1745000.0	apartment	110.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
25946	Ramla	נווה רם	1350000.0	penthouse	106.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
25947	Ramla	נאות יצחק רבין	1180000.0	apartment	70.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
25948	Ramla	רמת דן;גבעת הדר	1240000.0	apartment	70.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25949	Ramla	נאות יצחק רבין	1100000.0	apartment	68.0	0.0	3.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
25950	Ramla	נווה רם	995000.0	apartment	68.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25951	Ramla	השופטים צפון	1760000.0	apartment	128.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
25952	Ramla	נאות יצחק רבין	1200000.0	apartment	85.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
25953	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	3100000.0	private house	320.0	150.0	6.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
25954	Ramla	נאות יצחק רבין	1090000.0	apartment	75.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25955	Ramla	אין	1450000.0	apartment	100.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
25956	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	2990000.0	private house	440.0	250.0	7.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
25957	Ramla	נווה רם	1200000.0	apartment	78.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
25958	Ramla	אין	1300000.0	apartment	100.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
25959	Ramla	רמת דן;גבעת הדר	1670000.0	penthouse	115.0	0.0	4.5	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
25960	Ramla	השופטים צפון	1370000.0	apartment	126.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25961	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	1250000.0	apartment	75.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
25962	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	2050000.0	duplex	120.0	70.0	5.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
25963	Ramla	קרית האמנים	2550000.0	penthouse	118.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
25964	Ramla	רמת דן;גבעת הדר	1150000.0	apartment	70.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
25965	Ramla	המרכז האזרחי;משכנות	1590000.0	apartment	100.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
25966	Ramla	קרית האמנים	1950000.0	apartment	127.0	0.0	5.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
25967	Ramla	השופטים צפון	1850000.0	apartment	125.0	0.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
25968	Ramla	אין	950000.0	apartment	78.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
25969	Ramla	קריית מנחם בגין	1400000.0	apartment	100.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25970	Ramla	המרכז האזרחי;משכנות	1050000.0	apartment	65.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
25971	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	1150000.0	apartment	72.0	0.0	3.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
25972	Ramla	רמת דן;גבעת הדר	2550000.0	garden apartment	120.0	210.0	5.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0
25973	Ramla	נאות יצחק רבין	810000.0	apartment	45.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
25974	Ramla	רמת דן;גבעת הדר	1345000.0	apartment	70.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
25975	Ramla	המרכז האזרחי;משכנות	1390000.0	duplex	113.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
25976	Ramla	קריית מנחם בגין	1950000.0	duplex	117.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
25977	Ramla	נווה דוד	1150000.0	apartment	78.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
25978	Ramla	נאות יצחק רבין	1080000.0	apartment	70.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25979	Ramla	המרכז האזרחי;משכנות	1140000.0	apartment	88.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25980	Ramla	קריית מנחם בגין	1770000.0	apartment	114.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
25981	Ramla	אין	1430000.0	apartment	85.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
25982	Ramla	השופטים צפון	1180000.0	apartment	85.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25983	Ramla	קרית האמנים	2590000.0	apartment	130.0	0.0	4.5	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
25984	Ramla	קריית מנחם בגין	3300000.0	penthouse	140.0	0.0	5.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
25985	Ramla	נאות יצחק רבין	1225000.0	apartment	76.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25986	Ramla	קרית האמנים	2035000.0	apartment	130.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
25987	Ramla	אין	1750000.0	private house	200.0	80.0	4.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25988	Ramla	נווה רם	1050000.0	apartment	80.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
25989	Ramla	וייצמן	1150000.0	apartment	75.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25990	Ramla	קרית האמנים	2090000.0	apartment	130.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
25991	Ramla	השופטים צפון	1100000.0	apartment	95.0	0.0	4.5	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
25992	Ramla	רמת דן;גבעת הדר	1450000.0	apartment	88.0	0.0	3.5	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0
25993	Ramla	רמת דן;גבעת הדר	1395000.0	apartment	80.0	0.0	4.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
25994	Ramla	המרכז האזרחי;משכנות	1290000.0	apartment	65.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
25995	Ramla	קרית האמנים	1860000.0	apartment	126.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
25996	Ramla	אין	1589000.0	apartment	80.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
25997	Ramla	אשכול	990000.0	apartment	65.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
25998	Ramla	קרית האמנים	2490000.0	penthouse	210.0	0.0	5.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
25999	Ramla	קרית האמנים	2400000.0	penthouse	170.0	0.0	6.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
26000	Ramla	אין	1150000.0	apartment	78.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
26001	Ramla	קרית האמנים	1590000.0	apartment	87.0	0.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
26002	Ramla	קרית האמנים	1800000.0	apartment	125.0	0.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
26003	Ramla	נווה דוד	3500000.0	daul faimly	250.0	200.0	6.5	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
26004	Ramla	אין	950000.0	apartment	90.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
26005	Ramla	קרית האמנים	2250000.0	garden apartment	112.0	140.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
26006	Ramla	קרית האמנים	2380000.0	garden apartment	224.0	70.0	5.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
26007	Ramla	קרית האמנים	1980000.0	duplex	130.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
26008	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	2900000.0	private house	209.0	0.0	7.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
26009	Ramla	קרית האמנים	1990000.0	apartment	125.0	0.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
26010	Ramla	קרית האמנים	1820000.0	apartment	134.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
26011	Ramla	אין	1645000.0	apartment	122.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
26012	Ramla	אין	1050000.0	apartment	76.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
26013	Ramla	קרית האמנים	2890000.0	private house	140.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
26014	Ramla	קריית מנחם בגין	1650000.0	apartment	120.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
26015	Ramla	רמת דן;גבעת הדר	1320000.0	apartment	78.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
26016	Ramla	נאות יצחק רבין	1050000.0	apartment	74.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
26017	Ramla	קרית האמנים	1790000.0	apartment	110.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
26018	Ramla	אין	1095000.0	apartment	84.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
26019	Ramla	המרכז האזרחי;משכנות	1640000.0	apartment	99.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26020	Ramla	וייצמן	1250000.0	apartment	100.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26021	Ramla	קרית האמנים	2390000.0	garden apartment	120.0	35.0	5.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
26022	Ramla	רמת דן;גבעת הדר	2280000.0	penthouse	127.0	0.0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
26023	Ramla	קריית מנחם בגין	2350000.0	private house	220.0	50.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
26024	Ramla	השופטים צפון	1490000.0	penthouse	160.0	0.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
26025	Ramla	קרית האמנים	2550000.0	garden apartment	315.0	175.0	5.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
26026	Ramla	קרית האמנים	2150000.0	garden apartment	150.0	30.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
26027	Ramla	אין	1180000.0	apartment	96.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
26028	Ramla	המרכז האזרחי;משכנות	2030000.0	garden apartment	117.0	90.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
26029	Ramla	אין	1890000.0	duplex	179.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
26030	Ramla	נווה דוד	3250000.0	private house	400.0	280.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
26031	Ramla	וייצמן	1100000.0	apartment	86.0	0.0	3.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
26032	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	1380000.0	apartment	90.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
26033	Ramla	אין	1020000.0	apartment	60.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
26034	Ramla	קריית מנחם בגין	1720000.0	apartment	112.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
26035	Ramla	אין	1290000.0	apartment	100.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
26036	Ramla	נווה רם	1220000.0	apartment	84.0	0.0	3.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
26037	Ramla	אשכול	1090000.0	apartment	105.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26038	Ramla	וייצמן	1080000.0	garden apartment	50.0	70.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
26039	Ramla	נווה דוד	2550000.0	apartment	90.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
26040	Ramla	נווה דוד	2980000.0	private house	200.0	380.0	7.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
26041	Ramla	נווה רם	1170000.0	apartment	96.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26042	Ramla	המרכז האזרחי;משכנות	1950000.0	apartment	120.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
26043	Ramla	קריית מנחם בגין	1990000.0	duplex	136.0	0.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
26044	Ramla	קרית האמנים	2190000.0	duplex	135.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
26045	Ramla	אין	1800000.0	garden apartment	220.0	40.0	6.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
26046	Ramla	קרית האמנים	2680000.0	private house	210.0	80.0	5.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
26047	Ramla	השופטים צפון	730000.0	apartment	60.0	0.0	2.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26048	Ramla	נווה רם	1650000.0	apartment	103.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
26049	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	1350000.0	apartment	100.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
26050	Ramla	אין	2490000.0	garden apartment	181.0	80.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
26051	Ramla	נאות יצחק רבין	990000.0	apartment	75.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
26052	Ramla	נאות יצחק רבין	900000.0	apartment	70.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
26053	Ramla	רמת דן;גבעת הדר	1490000.0	apartment	108.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
26054	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	3100000.0	private house	250.0	90.0	6.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
26055	Ramla	המרכז האזרחי;משכנות	845000.0	apartment	33.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
26056	Ramla	קרית האמנים	1960000.0	apartment	132.0	0.0	5.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
26057	Ramla	המרכז האזרחי;משכנות	1620000.0	apartment	112.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
26058	Ramla	אין	1580000.0	garden apartment	78.0	150.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
26059	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	1180000.0	apartment	72.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0
26060	Ramla	קרית האמנים	2600000.0	garden apartment	250.0	115.0	5.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
26061	Ramla	נאות יצחק רבין	740000.0	apartment	60.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
26062	Ramla	נווה דוד	2270000.0	apartment	130.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
26063	Ramla	אין	1780000.0	apartment	100.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
26064	Ramla	קרית האמנים	2090000.0	garden apartment	125.0	40.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0
26065	Ramla	קרית האמנים	2359000.0	garden apartment	130.0	90.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
26066	Ramla	קריית מנחם בגין	1200000.0	penthouse	78.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
26067	Ramla	רמת דן;גבעת הדר	2690000.0	garden apartment	130.0	210.0	5.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
26068	Ramla	קריית מנחם בגין	1330000.0	apartment	90.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
26069	Ramla	וייצמן	1300000.0	garden apartment	84.0	20.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
26070	Ramla	המרכז האזרחי;משכנות	1290000.0	apartment	59.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
26071	Ramla	קרית האמנים	2455000.0	apartment	130.0	0.0	5.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
26072	Ramla	אין	2490000.0	daul faimly	170.0	100.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
26073	Ramla	רמת דן;גבעת הדר	1990000.0	apartment	120.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
26074	Ramla	אין	1020000.0	apartment	60.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
26075	Ramla	נווה מאיר;בן גוריון;נווה יהונתן;יפה נוף	1320000.0	apartment	80.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
26076	Ramla	המרכז האזרחי;משכנות	1290000.0	apartment	100.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26077	Ramla	נאות יצחק רבין	1050000.0	apartment	74.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
26078	Ramla	קריית מנחם בגין	1880000.0	duplex	100.0	0.0	4.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
26079	Ramla	קריית מנחם בגין	1380000.0	apartment	88.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
